#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         729     1.83176     1.81175   0.0124643
         730     1.82873     1.81178   0.0124473
         731     1.82555      1.8118   0.0124303
         732     1.82226     1.81181   0.0124133
         733     1.81888     1.81182   0.0123964
         734     1.81543     1.81182   0.0123795
         735     1.81194     1.81182   0.0123626
         736     1.80844     1.81182   0.0123458
         737     1.80495     1.81181   0.0123291
         738     1.80149      1.8118   0.0123124
         739     1.79808     1.81178   0.0122957
         740     1.79475     1.81176   0.0122791
         741     1.79153     1.81173   0.0122626
         742     1.78842      1.8117   0.0122461
         743     1.78545     1.81166   0.0122297
         744     1.78262     1.81162   0.0122133
         745     1.77996     1.81158    0.012197
         746     1.77746     1.81153   0.0121807
         747     1.77515     1.81149   0.0121645
         748     1.77303     1.81143   0.0121484
         749     1.77111     1.81138   0.0121323
         750     1.76938     1.81132   0.0121162
         751     1.76785     1.81127   0.0121002
         752     1.76652     1.81121   0.0120843
         753     1.76539     1.81115   0.0120684
         754     1.76447     1.81108   0.0120525
         755     1.76375     1.81102   0.0120367
         756     1.76323     1.81096    0.012021
         757     1.76289     1.81089   0.0120053
         758     1.76274     1.81083   0.0119896
         759     1.76278     1.81077    0.011974
         760     1.76299      1.8107   0.0119584
         761     1.76336     1.81064   0.0119428
         762      1.7639     1.81058   0.0119273
         763     1.76459     1.81052   0.0119118
         764     1.76543     1.81046   0.0118964
         765      1.7664      1.8104    0.011881
         766      1.7675     1.81035   0.0118656
         767      1.7687     1.81029   0.0118502
         768     1.77001     1.81024   0.0118349
         769      1.7714     1.81019   0.0118196
         770     1.77285     1.81014   0.0118044
         771     1.77436      1.8101   0.0117892
         772      1.7759     1.81005    0.011774
         773     1.77745     1.81001   0.0117588
         774     1.77899     1.80997   0.0117437
         775     1.78052     1.80993   0.0117286
         776     1.78201      1.8099   0.0117136
         777     1.78344     1.80986   0.0116985
         778      1.7848     1.80983   0.0116835
         779     1.78608      1.8098   0.0116686
         780     1.78726     1.80977   0.0116537
         781     1.78834     1.80974   0.0116388
         782     1.78931     1.80972   0.0116239
         783     1.79016     1.80969   0.0116091
         784      1.7909     1.80967   0.0115943
         785     1.79152     1.80964   0.0115796
         786     1.79203     1.80962   0.0115649
         787     1.79244      1.8096   0.0115502
         788     1.79276     1.80958   0.0115355
         789     1.79299     1.80956   0.0115209
         790     1.79316     1.80954   0.0115064
         791     1.79328     1.80952   0.0114918
         792     1.79336      1.8095   0.0114774
         793     1.79342     1.80948   0.0114629
         794     1.79349     1.80946   0.0114485
         795     1.79357     1.80944   0.0114341
         796     1.79369     1.80942   0.0114198
         797     1.79386      1.8094   0.0114054
         798     1.79409     1.80938   0.0113912
         799     1.79439     1.80936   0.0113769
         800     1.79477     1.80934   0.0113627
         801     1.79523     1.80932   0.0113485
         802     1.79578     1.80931   0.0113344
         803     1.79641     1.80929   0.0113203
         804     1.79711     1.80927   0.0113062
         805      1.7979     1.80926   0.0112922
         806     1.79874     1.80925   0.0112782
         807     1.79963     1.80924   0.0112642
         808     1.80055     1.80922   0.0112503
         809      1.8015     1.80921   0.0112364
         810     1.80245     1.80921   0.0112225
         811     1.80339      1.8092   0.0112087
         812     1.80429     1.80919   0.0111949
         813     1.80514     1.80919   0.0111811
         814     1.80592     1.80918   0.0111674
         815     1.80661     1.80918   0.0111537
         816      1.8072     1.80918     0.01114
         817     1.80767     1.80918   0.0111264
         818     1.80801     1.80918   0.0111128
         819      1.8082     1.80917   0.0110992
         820     1.80825     1.80917   0.0110857
         821     1.80814     1.80917   0.0110722
         822     1.80787     1.80917   0.0110587
         823     1.80744     1.80917   0.0110453
         824     1.80685     1.80917   0.0110319
         825     1.80609     1.80916   0.0110185
         826     1.80518     1.80916   0.0110051
         827     1.80413     1.80915   0.0109918
         828     1.80294     1.80914   0.0109786
         829     1.80162     1.80913   0.0109653
         830      1.8002     1.80912   0.0109521
         831     1.79867     1.80911   0.0109389
         832     1.79707      1.8091   0.0109258
         833     1.79541     1.80908   0.0109127
         834     1.79371     1.80906   0.0108996
         835     1.79199     1.80904   0.0108866
         836     1.79027     1.80902   0.0108736
         837     1.78857     1.80899   0.0108606
         838     1.78692     1.80897   0.0108477
         839     1.78533     1.80894   0.0108348
         840     1.78383     1.80891    0.010822
         841     1.78245     1.80888   0.0108091
         842      1.7812     1.80885   0.0107963
         843     1.78011     1.80881   0.0107836
         844      1.7792     1.80878   0.0107709
         845     1.77848     1.80874   0.0107582
         846     1.77797      1.8087   0.0107455
         847     1.77769     1.80867   0.0107329
         848     1.77764     1.80863   0.0107203
         849     1.77784     1.80859   0.0107078
         850     1.77829     1.80856   0.0106952
         851     1.77899     1.80852   0.0106827
         852     1.77995     1.80849   0.0106702
         853     1.78116     1.80846   0.0106578
         854     1.78261     1.80843   0.0106453
         855     1.78431      1.8084   0.0106329
         856     1.78623     1.80837   0.0106205
         857     1.78836     1.80835   0.0106081
         858     1.79069     1.80833   0.0105958
         859     1.79319     1.80831   0.0105835
         860     1.79585      1.8083   0.0105712
         861     1.79864     1.80829   0.0105589
         862     1.80153     1.80828   0.0105467
         863      1.8045     1.80827   0.0105344
         864     1.80753     1.80827   0.0105223
         865     1.81057     1.80828   0.0105101
         866     1.81362     1.80828    0.010498
         867     1.81663     1.80829   0.0104859
         868     1.81959     1.80831   0.0104738
         869     1.82247     1.80832   0.0104617
         870     1.82524     1.80834   0.0104497
         871     1.82788     1.80836   0.0104378
         872     1.83038     1.80839   0.0104258
         873     1.83271     1.80842   0.0104139
         874     1.83485     1.80845    0.010402
         875     1.83679     1.80848   0.0103902
         876     1.83853     1.80851   0.0103784
         877     1.84004     1.80855   0.0103666
         878     1.84133     1.80859   0.0103549
         879     1.84238     1.80863   0.0103432
         880      1.8432     1.80866   0.0103315
         881     1.84379      1.8087   0.0103199
         882     1.84415     1.80874   0.0103082
         883     1.84428     1.80878   0.0102966
         884     1.84419     1.80882   0.0102851
         885     1.84389     1.80886   0.0102735
         886     1.84339      1.8089    0.010262
         887     1.84269     1.80894   0.0102505
         888      1.8418     1.80898    0.010239
         889     1.84074     1.80901   0.0102276
         890     1.83951     1.80905   0.0102161
         891     1.83812     1.80908   0.0102047
         892     1.83658     1.80911   0.0101933
         893      1.8349     1.80914    0.010182
         894     1.83307     1.80917   0.0101706
         895     1.83111     1.80919   0.0101593
         896     1.82902     1.80921   0.0101479
         897     1.82679     1.80923   0.0101367
         898     1.82443     1.80925   0.0101254
         899     1.82194     1.80927   0.0101141
         900     1.81931     1.80928   0.0101029
         901     1.81654     1.80928   0.0100917
         902     1.81362     1.80929   0.0100805
         903     1.81054     1.80929   0.0100693
         904      1.8073     1.80929   0.0100582
         905      1.8039     1.80928   0.0100471
         906     1.80032     1.80927    0.010036
         907     1.79657     1.80926   0.0100249
         908     1.79262     1.80924   0.0100139
         909     1.78849     1.80922   0.0100029
         910     1.78416     1.80919  0.00999198
         911     1.77962     1.80916  0.00998106
         912     1.77488     1.80912  0.00997019
         913     1.76993     1.80908  0.00995936
         914     1.76478     1.80903  0.00994858
         915     1.75942     1.80897  0.00993786
         916     1.75385     1.80891  0.00992719
         917     1.74809     1.80885  0.00991659
         918     1.74213     1.80877  0.00990605
         919     1.73599      1.8087  0.00989559
