#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       18993        -0.6   -0.463225  0.00092335
       18994       -0.36    -0.46322 0.000923318
       18995       -0.44   -0.463219  0.00092327
       18996       -0.76   -0.463234 0.000923354
       18997       -0.44   -0.463233 0.000923306
       18998        -0.6    -0.46324 0.000923285
       18999        -0.6   -0.463248 0.000923265
       19000        -0.6   -0.463255 0.000923244
       19001        -0.6   -0.463262 0.000923224
       19002        -0.6   -0.463269 0.000923203
       19003        -0.6   -0.463276 0.000923183
       19004       -0.36   -0.463271  0.00092315
       19005       -0.52   -0.463274 0.000923106
       19006       -0.36   -0.463268 0.000923074
       19007       -0.44   -0.463267 0.000923026
       19008       -0.44   -0.463266 0.000922978
       19009       -0.36   -0.463261 0.000922946
       19010       -0.36   -0.463255 0.000922913
       19011       -0.36    -0.46325  0.00092288
       19012       -0.36   -0.463244 0.000922848
       19013       -0.36   -0.463239 0.000922815
       19014       -0.28   -0.463229 0.000922817
       19015       -0.44   -0.463228 0.000922769
       19016       -0.36   -0.463223 0.000922737
       19017       -0.44   -0.463221 0.000922689
       19018       -0.44    -0.46322 0.000922641
       19019       -0.44   -0.463219 0.000922594
       19020       -0.44   -0.463218 0.000922546
       19021       -0.52   -0.463221 0.000922502
       19022       -0.28   -0.463211 0.000922504
       19023       -0.28   -0.463201 0.000922506
       19024        -0.2   -0.463188 0.000922561
       19025       -0.12    -0.46317 0.000922689
       19026        -0.2   -0.463156 0.000922744
       19027       -0.52   -0.463159 0.000922701
       19028       -0.52   -0.463162 0.000922657
       19029       -0.52   -0.463165 0.000922613
       19030       -0.28   -0.463155 0.000922615
       19031       -0.36    -0.46315 0.000922582
       19032       -0.44   -0.463148 0.000922535
       19033       -0.44   -0.463147 0.000922487
       19034       -0.28   -0.463138 0.000922489
       19035       -0.44   -0.463136 0.000922441
       19036       -0.44   -0.463135 0.000922393
       19037        -0.6   -0.463142 0.000922373
       19038       -0.68   -0.463154 0.000922395
       19039       -0.44   -0.463152 0.000922347
       19040       -0.28   -0.463143 0.000922349
       19041       -0.52   -0.463146 0.000922305
       19042        -0.6   -0.463153 0.000922285
       19043       -0.52   -0.463156 0.000922241
       19044       -0.28   -0.463146 0.000922243
       19045       -0.36   -0.463141 0.000922211
       19046        -0.6   -0.463148  0.00092219
       19047       -0.52   -0.463151 0.000922147
       19048       -0.44    -0.46315 0.000922099
       19049       -0.28    -0.46314 0.000922101
       19050       -0.44   -0.463139 0.000922053
       19051       -0.52   -0.463142 0.000922009
       19052       -0.36   -0.463137 0.000921977
       19053        -0.6   -0.463144 0.000921957
       19054        -0.6   -0.463151 0.000921936
       19055       -0.28   -0.463141 0.000921938
       19056       -0.44    -0.46314  0.00092189
       19057       -0.28   -0.463131 0.000921892
       19058       -0.36   -0.463125 0.000921859
       19059        -0.6   -0.463132 0.000921839
       19060       -0.36   -0.463127 0.000921807
       19061        -0.6   -0.463134 0.000921786
       19062       -0.68   -0.463146 0.000921808
       19063       -0.44   -0.463144 0.000921761
       19064       -0.36   -0.463139 0.000921728
       19065       -0.52   -0.463142 0.000921685
       19066       -0.44   -0.463141 0.000921637
       19067       -0.52   -0.463144 0.000921593
       19068        -0.6   -0.463151 0.000921573
       19069       -0.68   -0.463162 0.000921595
       19070       -0.76   -0.463178 0.000921678
       19071       -0.52   -0.463181 0.000921635
       19072       -0.44    -0.46318 0.000921587
       19073       -0.52   -0.463183 0.000921543
       19074       -0.36   -0.463177 0.000921511
       19075       -0.44   -0.463176 0.000921464
       19076       -0.68   -0.463187 0.000921485
       19077       -0.68   -0.463199 0.000921507
       19078       -0.36   -0.463193 0.000921475
       19079        -0.2   -0.463179  0.00092153
       19080       -0.68   -0.463191 0.000921551
       19081       -0.44    -0.46319 0.000921504
       19082       -0.36   -0.463184 0.000921471
       19083       -0.52   -0.463187 0.000921428
       19084        -0.6   -0.463194 0.000921408
       19085       -0.68   -0.463206 0.000921429
       19086        -0.6   -0.463213 0.000921409
       19087       -0.44   -0.463212 0.000921361
       19088       -0.44    -0.46321 0.000921314
       19089       -0.68   -0.463222 0.000921336
       19090       -0.44   -0.463221 0.000921288
       19091       -0.44   -0.463219 0.000921241
       19092       -0.44   -0.463218 0.000921193
       19093       -0.68   -0.463229 0.000921215
       19094        -0.6   -0.463237 0.000921195
       19095       -0.44   -0.463235 0.000921147
       19096       -0.44   -0.463234   0.0009211
       19097       -0.36   -0.463229 0.000921067
       19098       -0.44   -0.463228  0.00092102
       19099       -0.36   -0.463222 0.000920988
       19100       -0.28   -0.463213 0.000920989
       19101       -0.36   -0.463207 0.000920957
       19102        -0.6   -0.463214 0.000920937
       19103       -0.68   -0.463226 0.000920958
       19104        -0.6   -0.463233 0.000920938
       19105       -0.52   -0.463236 0.000920895
       19106       -0.68   -0.463247 0.000920916
       19107       -0.52    -0.46325 0.000920873
       19108       -0.68   -0.463261 0.000920895
       19109        -0.6   -0.463269 0.000920874
       19110       -0.52   -0.463272 0.000920831
       19111        -0.6   -0.463279  0.00092081
       19112       -0.52   -0.463282 0.000920767
       19113       -0.44    -0.46328  0.00092072
       19114       -0.28   -0.463271 0.000920721
       19115       -0.36   -0.463265 0.000920689
       19116       -0.52   -0.463268 0.000920646
       19117       -0.44   -0.463267 0.000920598
       19118       -0.44   -0.463266 0.000920551
       19119       -0.36   -0.463261 0.000920519
       19120       -0.52   -0.463264 0.000920475
       19121       -0.52   -0.463267 0.000920432
       19122       -0.52    -0.46327 0.000920389
       19123       -0.52   -0.463272 0.000920345
       19124       -0.44   -0.463271 0.000920298
       19125       -0.36   -0.463266 0.000920266
       19126        -0.6   -0.463273 0.000920245
       19127       -0.52   -0.463276 0.000920202
       19128       -0.36   -0.463271  0.00092017
       19129       -0.44   -0.463269 0.000920122
       19130       -0.52   -0.463272 0.000920079
       19131        -0.6   -0.463279 0.000920059
       19132       -0.36   -0.463274 0.000920026
       19133       -0.52   -0.463277 0.000919983
       19134       -0.44   -0.463276 0.000919936
       19135       -0.36    -0.46327 0.000919904
       19136       -0.36   -0.463265 0.000919871
       19137       -0.44   -0.463264 0.000919824
       19138        -0.6   -0.463271 0.000919804
       19139        -0.6   -0.463278 0.000919783
       19140       -0.68   -0.463289 0.000919805
       19141        -0.6   -0.463297 0.000919785
       19142       -0.36   -0.463291 0.000919753
       19143       -0.52   -0.463294 0.000919709
       19144       -0.52   -0.463297 0.000919666
       19145       -0.28   -0.463288 0.000919668
       19146       -0.44   -0.463286 0.000919621
       19147       -0.52   -0.463289 0.000919577
       19148       -0.52   -0.463292 0.000919534
       19149       -0.36   -0.463287 0.000919502
       19150       -0.44   -0.463286 0.000919455
       19151       -0.68   -0.463297 0.000919476
       19152       -0.52     -0.4633 0.000919433
       19153       -0.52   -0.463303  0.00091939
       19154       -0.44   -0.463302 0.000919343
       19155       -0.44     -0.4633 0.000919295
       19156       -0.52   -0.463303 0.000919252
       19157        -0.6   -0.463311 0.000919232
       19158       -0.44   -0.463309 0.000919185
       19159       -0.44   -0.463308 0.000919138
       19160       -0.44   -0.463307  0.00091909
       19161       -0.36   -0.463301 0.000919058
       19162       -0.52   -0.463304 0.000919015
       19163       -0.28   -0.463295 0.000919017
       19164       -0.28   -0.463285 0.000919019
       19165       -0.36    -0.46328 0.000918987
       19166       -0.52   -0.463283 0.000918943
       19167       -0.36   -0.463278 0.000918911
       19168       -0.28   -0.463268 0.000918913
       19169       -0.44   -0.463267 0.000918866
       19170       -0.52    -0.46327 0.000918823
       19171       -0.52   -0.463273  0.00091878
       19172        -0.6    -0.46328 0.000918759
       19173       -0.44   -0.463279 0.000918712
       19174       -0.36   -0.463273  0.00091868
       19175       -0.52   -0.463276 0.000918637
       19176       -0.76   -0.463292 0.000918719
       19177        -0.6   -0.463299 0.000918699
       19178       -0.52   -0.463302 0.000918656
       19179       -0.52   -0.463305 0.000918613
       19180       -0.44   -0.463303 0.000918566
       19181       -0.44   -0.463302 0.000918519
       19182        -0.6   -0.463309 0.000918498
       19183       -0.52   -0.463312 0.000918455
       19184       -0.44   -0.463311 0.000918408
       19185       -0.68   -0.463322  0.00091843
       19186       -0.52   -0.463325 0.000918387
       19187       -0.44   -0.463324  0.00091834
       19188        -0.6   -0.463331 0.000918319
       19189       -0.36   -0.463326 0.000918287
       19190        -0.2   -0.463312 0.000918342
       19191       -0.44   -0.463311 0.000918295
       19192       -0.28   -0.463301 0.000918297
       19193       -0.44     -0.4633  0.00091825
       19194       -0.52   -0.463303 0.000918207
       19195       -0.36   -0.463298 0.000918175
       19196       -0.44   -0.463297 0.000918127
       19197       -0.44   -0.463295  0.00091808
       19198       -0.36    -0.46329 0.000918048
       19199       -0.52   -0.463293 0.000918005
       19200       -0.44   -0.463292 0.000917958
       19201       -0.36   -0.463286 0.000917926
       19202       -0.44   -0.463285 0.000917879
       19203       -0.28   -0.463276 0.000917881
       19204        -0.2   -0.463262 0.000917936
       19205       -0.36   -0.463256 0.000917904
       19206       -0.44   -0.463255 0.000917857
       19207        -0.6   -0.463262 0.000917836
       19208       -0.44   -0.463261 0.000917789
       19209       -0.44    -0.46326 0.000917742
       19210       -0.36   -0.463255  0.00091771
       19211       -0.52   -0.463258 0.000917667
       19212       -0.52    -0.46326 0.000917624
       19213       -0.36   -0.463255 0.000917592
       19214        -0.2   -0.463241 0.000917647
       19215       -0.44    -0.46324   0.0009176
       19216        -0.6   -0.463247  0.00091758
       19217        -0.6   -0.463254  0.00091756
       19218       -0.36   -0.463249 0.000917528
       19219       -0.52   -0.463252 0.000917485
       19220       -0.52   -0.463255 0.000917442
       19221       -0.36    -0.46325  0.00091741
       19222       -0.36   -0.463244 0.000917378
       19223       -0.52   -0.463247 0.000917335
       19224       -0.52    -0.46325 0.000917292
       19225       -0.52   -0.463253 0.000917249
       19226       -0.36   -0.463248 0.000917217
       19227       -0.28   -0.463238 0.000917219
       19228       -0.36   -0.463233 0.000917187
       19229       -0.36   -0.463227 0.000917155
       19230       -0.44   -0.463226 0.000917108
       19231       -0.36   -0.463221 0.000917076
       19232       -0.44    -0.46322 0.000917029
       19233        -0.6   -0.463227 0.000917009
       19234       -0.52    -0.46323 0.000916966
       19235       -0.36   -0.463224 0.000916934
       19236       -0.44   -0.463223 0.000916887
       19237        -0.2   -0.463209 0.000916941
       19238       -0.36   -0.463204 0.000916909
       19239       -0.68   -0.463215 0.000916931
       19240       -0.44   -0.463214 0.000916884
       19241       -0.28   -0.463205 0.000916886
       19242       -0.52   -0.463208 0.000916843
       19243       -0.44   -0.463206 0.000916796
       19244       -0.44   -0.463205 0.000916749
       19245       -0.52   -0.463208 0.000916706
       19246       -0.44   -0.463207  0.00091666
       19247       -0.36   -0.463202 0.000916628
       19248       -0.28   -0.463192 0.000916629
       19249       -0.52   -0.463195 0.000916587
       19250       -0.44   -0.463194  0.00091654
       19251       -0.52   -0.463197 0.000916497
       19252       -0.52     -0.4632 0.000916454
       19253       -0.52   -0.463203 0.000916411
       19254       -0.44   -0.463201 0.000916364
       19255       -0.52   -0.463204 0.000916322
       19256       -0.68   -0.463216 0.000916343
       19257       -0.76   -0.463231 0.000916425
       19258       -0.44    -0.46323 0.000916378
       19259        -0.6   -0.463237 0.000916358
       19260       -0.68   -0.463248  0.00091638
       19261       -0.68   -0.463259 0.000916401
       19262       -0.52   -0.463262 0.000916359
       19263       -0.36   -0.463257 0.000916327
       19264       -0.44   -0.463256  0.00091628
       19265       -0.12   -0.463238 0.000916406
       19266       -0.36   -0.463233 0.000916374
       19267       -0.52   -0.463236 0.000916331
       19268       -0.36    -0.46323 0.000916299
       19269       -0.36   -0.463225 0.000916267
       19270       -0.36    -0.46322 0.000916235
       19271        -0.2   -0.463206 0.000916289
       19272       -0.44   -0.463205 0.000916243
       19273       -0.52   -0.463208   0.0009162
       19274       -0.28   -0.463198 0.000916202
       19275       -0.52   -0.463201 0.000916159
       19276       -0.44     -0.4632 0.000916112
       19277       -0.36   -0.463194  0.00091608
       19278       -0.44   -0.463193 0.000916033
       19279        -0.2    -0.46318 0.000916088
       19280       -0.28    -0.46317 0.000916089
       19281       -0.36   -0.463165 0.000916058
       19282       -0.36   -0.463159 0.000916026
       19283       -0.36   -0.463154 0.000915994
       19284       -0.52   -0.463157 0.000915951
       19285       -0.52    -0.46316 0.000915908
       19286       -0.52   -0.463163 0.000915865
       19287        -0.6    -0.46317 0.000915845
       19288       -0.36   -0.463165 0.000915814
       19289       -0.52   -0.463168 0.000915771
       19290        -0.6   -0.463175 0.000915751
       19291       -0.52   -0.463178 0.000915708
       19292       -0.36   -0.463172 0.000915676
       19293        -0.6   -0.463179 0.000915656
       19294       -0.36   -0.463174 0.000915624
       19295       -0.52   -0.463177 0.000915582
       19296       -0.44   -0.463176 0.000915535
       19297       -0.44   -0.463175 0.000915488
       19298       -0.52   -0.463178 0.000915446
       19299       -0.44   -0.463176 0.000915399
       19300       -0.44   -0.463175 0.000915352
       19301       -0.12   -0.463157 0.000915478
       19302       -0.28   -0.463148 0.000915479
       19303       -0.52   -0.463151 0.000915437
       19304       -0.52   -0.463154 0.000915394
       19305       -0.28   -0.463144 0.000915396
       19306       -0.36   -0.463139 0.000915364
       19307       -0.36   -0.463134 0.000915332
       19308        -0.6   -0.463141 0.000915312
       19309       -0.52   -0.463144  0.00091527
       19310        -0.2    -0.46313 0.000915324
       19311       -0.52   -0.463133 0.000915281
       19312        -0.6    -0.46314 0.000915261
       19313       -0.52   -0.463143 0.000915218
       19314       -0.52   -0.463146 0.000915176
       19315       -0.36   -0.463141 0.000915144
       19316       -0.52   -0.463144 0.000915101
       19317       -0.52   -0.463146 0.000915059
       19318       -0.36   -0.463141 0.000915027
       19319        -0.6   -0.463148 0.000915007
       19320       -0.36   -0.463143 0.000914975
       19321       -0.52   -0.463146 0.000914932
       19322       -0.44   -0.463145 0.000914886
       19323       -0.36   -0.463139 0.000914854
       19324       -0.44   -0.463138 0.000914808
       19325       -0.28   -0.463129 0.000914809
       19326       -0.44   -0.463127 0.000914763
       19327       -0.36   -0.463122 0.000914731
       19328       -0.52   -0.463125 0.000914688
       19329       -0.36    -0.46312 0.000914657
       19330        -0.2   -0.463106 0.000914711
       19331       -0.28   -0.463097 0.000914712
       19332        -0.2   -0.463083 0.000914766
       19333       -0.36   -0.463078 0.000914734
       19334       -0.36   -0.463072 0.000914703
       19335       -0.44   -0.463071 0.000914656
       19336       -0.44    -0.46307  0.00091461
       19337       -0.52   -0.463073 0.000914567
       19338       -0.36   -0.463068 0.000914535
       19339       -0.36   -0.463062 0.000914504
       19340        -0.6   -0.463069 0.000914484
       19341       -0.68   -0.463081 0.000914505
       19342        -0.6   -0.463088 0.000914485
       19343       -0.52   -0.463091 0.000914443
       19344        -0.6   -0.463098 0.000914423
       19345       -0.12    -0.46308 0.000914548
       19346       -0.44   -0.463079 0.000914501
       19347       -0.44   -0.463077 0.000914455
       19348       -0.36   -0.463072 0.000914423
       19349       -0.44   -0.463071 0.000914376
       19350       -0.52   -0.463074 0.000914334
       19351       -0.36   -0.463069 0.000914302
       19352        -0.6   -0.463076 0.000914282
       19353       -0.68   -0.463087 0.000914304
       19354       -0.52    -0.46309 0.000914261
       19355       -0.68   -0.463101 0.000914283
       19356       -0.36   -0.463096 0.000914251
       19357       -0.44   -0.463094 0.000914204
       19358       -0.52   -0.463097 0.000914162
       19359       -0.68   -0.463109 0.000914183
       19360       -0.68    -0.46312 0.000914205
       19361        -0.6   -0.463127 0.000914185
       19362        -0.6   -0.463134 0.000914165
       19363       -0.52   -0.463137 0.000914123
       19364       -0.52    -0.46314  0.00091408
       19365        -0.6   -0.463147  0.00091406
       19366       -0.68   -0.463158 0.000914082
       19367        -0.6   -0.463165 0.000914062
       19368       -0.52   -0.463168 0.000914019
       19369       -0.52   -0.463171 0.000913977
       19370       -0.68   -0.463182 0.000913998
       19371       -0.44   -0.463181 0.000913952
       19372       -0.52   -0.463184 0.000913909
       19373       -0.52   -0.463187 0.000913867
       19374        -0.6   -0.463194 0.000913847
       19375       -0.12   -0.463176 0.000913971
       19376       -0.44   -0.463175 0.000913925
       19377       -0.44   -0.463174 0.000913879
       19378       -0.52   -0.463177 0.000913836
       19379        -0.6   -0.463184 0.000913816
       19380       -0.44   -0.463183  0.00091377
       19381       -0.44   -0.463181 0.000913723
       19382       -0.36   -0.463176 0.000913692
       19383       -0.44   -0.463175 0.000913645
       19384       -0.44   -0.463174 0.000913599
       19385       -0.44   -0.463173 0.000913553
       19386       -0.44   -0.463171 0.000913506
       19387       -0.52   -0.463174 0.000913464
       19388       -0.36   -0.463169 0.000913432
       19389       -0.52   -0.463172  0.00091339
       19390       -0.52   -0.463175 0.000913348
       19391       -0.52   -0.463178 0.000913305
       19392       -0.36   -0.463172 0.000913274
       19393       -0.44   -0.463171 0.000913227
       19394        -0.6   -0.463178 0.000913207
       19395       -0.52   -0.463181 0.000913165
       19396        -0.6   -0.463188 0.000913145
       19397       -0.52   -0.463191 0.000913103
       19398       -0.44    -0.46319 0.000913057
       19399       -0.36   -0.463185 0.000913025
       19400       -0.52   -0.463188 0.000912983
       19401       -0.44   -0.463186 0.000912936
       19402       -0.28   -0.463177 0.000912938
       19403       -0.36   -0.463172 0.000912907
       19404       -0.52   -0.463175 0.000912864
       19405        -0.6   -0.463182 0.000912844
       19406       -0.52   -0.463185 0.000912802
       19407       -0.52   -0.463188  0.00091276
       19408       -0.44   -0.463186 0.000912713
       19409       -0.36   -0.463181 0.000912682
       19410        -0.2   -0.463167 0.000912736
       19411       -0.52    -0.46317 0.000912693
       19412       -0.28   -0.463161 0.000912695
       19413       -0.52   -0.463164 0.000912653
       19414       -0.52   -0.463167  0.00091261
       19415       -0.44   -0.463166 0.000912564
       19416       -0.68   -0.463177 0.000912585
       19417       -0.52    -0.46318 0.000912543
       19418       -0.52   -0.463183 0.000912501
       19419       -0.68   -0.463194 0.000912522
       19420        -0.6   -0.463201 0.000912502
       19421       -0.52   -0.463204  0.00091246
       19422       -0.36   -0.463198 0.000912429
       19423       -0.36   -0.463193 0.000912397
       19424       -0.36   -0.463188 0.000912366
       19425       -0.36   -0.463182 0.000912334
       19426       -0.36   -0.463177 0.000912303
       19427       -0.52    -0.46318  0.00091226
       19428       -0.28   -0.463171 0.000912262
       19429       -0.52   -0.463174  0.00091222
       19430        -0.6   -0.463181   0.0009122
       19431        -0.6   -0.463188  0.00091218
       19432        -0.6   -0.463195 0.000912161
       19433       -0.52   -0.463198 0.000912118
       19434        -0.2   -0.463184 0.000912172
       19435        -0.6   -0.463191 0.000912152
       19436       -0.44    -0.46319 0.000912106
       19437       -0.36   -0.463185 0.000912074
       19438       -0.44   -0.463183 0.000912028
       19439       -0.36   -0.463178 0.000911997
       19440       -0.44   -0.463177 0.000911951
       19441       -0.68   -0.463188 0.000911972
       19442        -0.6   -0.463195 0.000911952
       19443       -0.28   -0.463186 0.000911954
       19444       -0.52   -0.463189 0.000911912
       19445       -0.44   -0.463187 0.000911866
       19446       -0.36   -0.463182 0.000911834
       19447       -0.44   -0.463181 0.000911788
       19448       -0.28   -0.463172  0.00091179
       19449       -0.36   -0.463166 0.000911758
       19450        -0.6   -0.463173 0.000911739
       19451       -0.44   -0.463172 0.000911693
       19452       -0.68   -0.463183 0.000911714
       19453       -0.44   -0.463182 0.000911668
       19454        -0.6   -0.463189 0.000911648
       19455       -0.52   -0.463192 0.000911606
       19456       -0.52   -0.463195 0.000911564
       19457       -0.52   -0.463198 0.000911521
       19458       -0.28   -0.463188 0.000911523
       19459       -0.36   -0.463183 0.000911492
       19460       -0.12   -0.463165 0.000911616
       19461       -0.52   -0.463168 0.000911573
       19462       -0.52   -0.463171 0.000911531
       19463       -0.52   -0.463174 0.000911489
       19464       -0.44   -0.463173 0.000911443
       19465        -0.6    -0.46318 0.000911423
       19466       -0.44   -0.463179 0.000911377
       19467       -0.12   -0.463161 0.000911501
       19468       -0.36   -0.463156  0.00091147
       19469       -0.44   -0.463155 0.000911424
       19470       -0.36   -0.463149 0.000911392
       19471        -0.6   -0.463156 0.000911372
       19472        -0.6   -0.463164 0.000911353
       19473       -0.36   -0.463158 0.000911321
       19474       -0.44   -0.463157 0.000911275
       19475       -0.36   -0.463152 0.000911244
       19476        -0.6   -0.463159 0.000911224
       19477        -0.6   -0.463166 0.000911204
       19478       -0.36    -0.46316 0.000911173
       19479       -0.52   -0.463163 0.000911131
       19480       -0.28   -0.463154 0.000911133
       19481        -0.6   -0.463161 0.000911113
       19482       -0.52   -0.463164 0.000911071
       19483       -0.36   -0.463159  0.00091104
       19484       -0.52   -0.463162 0.000910997
       19485       -0.36   -0.463156 0.000910966
       19486       -0.44   -0.463155  0.00091092
       19487       -0.36    -0.46315 0.000910889
       19488       -0.36   -0.463144 0.000910857
       19489       -0.52   -0.463147 0.000910815
       19490       -0.36   -0.463142 0.000910784
       19491       -0.52   -0.463145 0.000910742
       19492       -0.52   -0.463148   0.0009107
       19493        -0.6   -0.463155  0.00091068
       19494       -0.52   -0.463158 0.000910638
       19495       -0.44   -0.463157 0.000910592
       19496       -0.44   -0.463156 0.000910546
       19497        -0.6   -0.463163 0.000910527
       19498       -0.44   -0.463161 0.000910481
       19499       -0.52   -0.463164 0.000910439
       19500       -0.52   -0.463167 0.000910397
       19501       -0.36   -0.463162 0.000910365
       19502       -0.44   -0.463161 0.000910319
       19503       -0.36   -0.463155 0.000910288
       19504       -0.28   -0.463146  0.00091029
       19505       -0.44   -0.463145 0.000910244
       19506       -0.36    -0.46314 0.000910213
       19507        -0.6   -0.463147 0.000910193
       19508       -0.44   -0.463145 0.000910147
       19509       -0.36    -0.46314 0.000910116
       19510       -0.52   -0.463143 0.000910074
       19511       -0.68   -0.463154 0.000910095
       19512       -0.68   -0.463165 0.000910116
       19513       -0.52   -0.463168 0.000910074
       19514       -0.36   -0.463163 0.000910043
       19515       -0.44   -0.463162 0.000909997
       19516       -0.52   -0.463165 0.000909955
       19517       -0.52   -0.463167 0.000909913
       19518       -0.44   -0.463166 0.000909867
       19519       -0.52   -0.463169 0.000909825
       19520       -0.36   -0.463164 0.000909794
       19521       -0.36   -0.463159 0.000909763
       19522       -0.52   -0.463162 0.000909721
       19523        -0.6   -0.463169 0.000909701
       19524       -0.44   -0.463167 0.000909656
       19525       -0.52    -0.46317 0.000909614
       19526        -0.2   -0.463157 0.000909667
       19527       -0.44   -0.463156 0.000909621
       19528       -0.52   -0.463159 0.000909579
       19529       -0.28   -0.463149 0.000909581
       19530       -0.44   -0.463148 0.000909535
       19531       -0.28   -0.463139 0.000909537
       19532       -0.44   -0.463137 0.000909491
       19533       -0.44   -0.463136 0.000909445
       19534       -0.36   -0.463131 0.000909414
       19535       -0.52   -0.463134 0.000909372
       19536       -0.28   -0.463124 0.000909374
       19537        -0.2   -0.463111 0.000909427
       19538       -0.52   -0.463114 0.000909385
       19539       -0.36   -0.463109 0.000909354
       19540       -0.68    -0.46312 0.000909375
       19541        -0.6   -0.463127 0.000909356
       19542       -0.52    -0.46313 0.000909314
       19543        -0.6   -0.463137 0.000909294
       19544       -0.52    -0.46314 0.000909252
       19545       -0.44   -0.463138 0.000909207
       19546       -0.28   -0.463129 0.000909208
       19547       -0.36   -0.463124 0.000909177
       19548       -0.44   -0.463123 0.000909131
       19549       -0.44   -0.463121 0.000909086
       19550       -0.44    -0.46312  0.00090904
       19551       -0.36   -0.463115 0.000909009
       19552       -0.52   -0.463118 0.000908967
       19553       -0.52   -0.463121 0.000908925
       19554       -0.36   -0.463115 0.000908894
       19555       -0.44   -0.463114 0.000908848
       19556       -0.44   -0.463113 0.000908803
       19557       -0.68   -0.463124 0.000908824
       19558       -0.52   -0.463127 0.000908782
       19559       -0.44   -0.463126 0.000908736
       19560       -0.36   -0.463121 0.000908705
       19561       -0.44   -0.463119 0.000908659
       19562       -0.44   -0.463118 0.000908614
       19563       -0.44   -0.463117 0.000908568
       19564        -0.2   -0.463104 0.000908621
       19565       -0.28   -0.463094 0.000908623
       19566       -0.52   -0.463097 0.000908581
       19567       -0.68   -0.463108 0.000908602
       19568       -0.28   -0.463099 0.000908604
       19569       -0.36   -0.463094 0.000908573
       19570       -0.44   -0.463092 0.000908527
       19571       -0.52   -0.463095 0.000908485
       19572       -0.44   -0.463094  0.00090844
       19573       -0.52   -0.463097 0.000908398
       19574       -0.68   -0.463108 0.000908419
       19575        -0.6   -0.463115   0.0009084
       19576       -0.36    -0.46311 0.000908369
       19577       -0.44   -0.463109 0.000908323
       19578       -0.44   -0.463108 0.000908277
       19579       -0.44   -0.463106 0.000908232
       19580        -0.6   -0.463113 0.000908212
       19581        -0.6    -0.46312 0.000908193
       19582       -0.52   -0.463123 0.000908151
       19583        -0.2    -0.46311 0.000908204
       19584       -0.12   -0.463092 0.000908327
       19585       -0.04   -0.463071 0.000908537
       19586       -0.36   -0.463065 0.000908506
       19587       -0.52   -0.463068 0.000908464
       19588        -0.6   -0.463075 0.000908445
       19589       -0.36    -0.46307 0.000908414
       19590       -0.12   -0.463053 0.000908536
       19591       -0.36   -0.463047 0.000908505
       19592       -0.44   -0.463046 0.000908459
       19593       -0.68   -0.463057  0.00090848
       19594        -0.6   -0.463064 0.000908461
       19595       -0.52   -0.463067 0.000908419
       19596       -0.36   -0.463062 0.000908388
       19597       -0.44   -0.463061 0.000908342
       19598        -0.6   -0.463068 0.000908323
       19599        -0.6   -0.463075 0.000908304
       19600        -0.6   -0.463082 0.000908284
       19601       -0.44    -0.46308 0.000908238
       19602       -0.52   -0.463083 0.000908197
       19603       -0.44   -0.463082 0.000908151
       19604       -0.44   -0.463081 0.000908106
       19605       -0.52   -0.463084 0.000908064
       19606       -0.44   -0.463083 0.000908018
       19607       -0.52   -0.463086 0.000907977
       19608       -0.44   -0.463084 0.000907931
       19609       -0.52   -0.463087  0.00090789
       19610        -0.6   -0.463094  0.00090787
       19611       -0.44   -0.463093 0.000907825
       19612       -0.68   -0.463104 0.000907846
       19613        -0.6   -0.463111 0.000907826
       19614        -0.6   -0.463118 0.000907807
       19615       -0.52   -0.463121 0.000907765
       19616        -0.6   -0.463128 0.000907746
       19617       -0.36   -0.463123 0.000907715
       19618       -0.36   -0.463118 0.000907684
       19619       -0.44   -0.463116 0.000907638
       19620        -0.6   -0.463123 0.000907619
       19621        -0.6    -0.46313 0.000907599
       19622       -0.44   -0.463129 0.000907554
       19623       -0.68    -0.46314 0.000907575
       19624       -0.44   -0.463139 0.000907529
       19625       -0.44   -0.463138 0.000907484
       19626       -0.36   -0.463133 0.000907453
       19627        -0.6    -0.46314 0.000907433
       19628       -0.36   -0.463134 0.000907402
       19629       -0.36   -0.463129 0.000907371
       19630       -0.44   -0.463128 0.000907326
       19631        -0.6   -0.463135 0.000907306
       19632        -0.6   -0.463142 0.000907287
       19633       -0.68   -0.463153 0.000907308
       19634        -0.6    -0.46316 0.000907288
       19635        -0.6   -0.463167 0.000907269
       19636       -0.76   -0.463182 0.000907349
       19637       -0.52   -0.463185 0.000907307
       19638       -0.36    -0.46318 0.000907276
       19639       -0.28    -0.46317 0.000907278
       19640        -0.2   -0.463157 0.000907331
       19641        -0.6   -0.463164 0.000907311
       19642       -0.44   -0.463163 0.000907266
       19643       -0.36   -0.463157 0.000907235
       19644       -0.52    -0.46316 0.000907193
       19645       -0.44   -0.463159 0.000907148
       19646       -0.12   -0.463142  0.00090727
       19647       -0.36   -0.463136 0.000907239
       19648       -0.44   -0.463135 0.000907193
       19649       -0.28   -0.463126 0.000907195
       19650       -0.52   -0.463129 0.000907154
       19651       -0.36   -0.463124 0.000907123
       19652       -0.44   -0.463122 0.000907077
       19653       -0.36   -0.463117 0.000907046
       19654        -0.2   -0.463104 0.000907099
       19655       -0.44   -0.463103 0.000907053
       19656       -0.36   -0.463097 0.000907022
       19657       -0.52     -0.4631 0.000906981
