# mu		sigma		energy		error
392	0.803899	0.64267	-0.450142	0.00642851
393	0.859402	0.652995	-0.411216	0.0122968
394	0.773313	0.601487	-0.431605	0.00928857
395	0.830313	0.641627	-0.44611	0.00803823
396	0.852215	0.659694	-0.406056	0.0181372
397	0.79792	0.637272	-0.443572	0.00837701
398	0.785516	0.633274	-0.437063	0.00855648
399	0.81233	0.65967	-0.438163	0.0134948
400	0.812557	0.650363	-0.425736	0.0105347
401	0.80498	0.656422	-0.421716	0.00907105
402	0.769345	0.616343	-0.437666	0.00715785
403	0.744645	0.67532	-0.424479	0.00935398
404	0.744504	0.723975	-0.382297	0.0154346
405	0.738197	0.642337	-0.440145	0.00663287
406	0.776204	0.587772	-0.439481	0.00868956
407	0.778047	0.578807	-0.42007	0.00833016
408	0.77302	0.595151	-0.438498	0.00772015
409	0.755336	0.61915	-0.428032	0.00603001
410	0.834487	0.577414	-0.429576	0.0101347
411	0.756978	0.648764	-0.43695	0.00902035
412	0.689695	0.577612	-0.383918	0.0108703
413	0.715533	0.566943	-0.405619	0.0114462
414	0.731442	0.557478	-0.390584	0.0121872
415	0.771069	0.569494	-0.40344	0.0109398
416	0.704741	0.595184	-0.401767	0.00859529
417	0.729864	0.666277	-0.417374	0.0101824
418	0.802923	0.641139	-0.433152	0.0101183
419	0.856253	0.612963	-0.42658	0.0115244
420	0.857323	0.603695	-0.430803	0.0091012
421	0.898001	0.642004	-0.370992	0.0161124
422	0.90404	0.58767	-0.378878	0.0120705
423	0.849589	0.552957	-0.394037	0.0122292
424	0.803286	0.599121	-0.464665	0.00786406
425	0.802006	0.645259	-0.425112	0.00913245
426	0.796764	0.666564	-0.451052	0.00836888
427	0.828275	0.64022	-0.413484	0.015415
428	0.899924	0.603199	-0.405616	0.0106134
429	0.826844	0.672372	-0.434384	0.0119321
430	0.839019	0.651684	-0.432675	0.0100049
431	0.791735	0.670661	-0.418999	0.0130204
432	0.79346	0.601966	-0.427926	0.00812657
433	0.782535	0.662675	-0.438667	0.010615
434	0.729765	0.604604	-0.42937	0.007831
435	0.74425	0.639054	-0.426603	0.00705225
436	0.719275	0.632971	-0.424788	0.00667633
437	0.755777	0.624986	-0.432622	0.00693466
438	0.799576	0.656551	-0.448002	0.00864412
439	0.75013	0.595257	-0.426109	0.0075496
440	0.73507	0.581808	-0.416459	0.00833185
441	0.741601	0.575202	-0.434853	0.00969285
442	0.701494	0.590398	-0.423637	0.00953779
443	0.775537	0.588789	-0.439042	0.00880775
444	0.745058	0.574569	-0.413964	0.0102186
445	0.760636	0.613116	-0.440158	0.00809078
446	0.793039	0.633304	-0.432616	0.00953707
447	0.810541	0.654243	-0.441199	0.00964386
448	0.823658	0.674258	-0.397225	0.024745
449	0.823743	0.679256	-0.42764	0.015901
450	0.825139	0.62974	-0.426995	0.0106388
451	0.835795	0.574056	-0.428468	0.0117122
452	0.834051	0.609385	-0.443404	0.00874695
453	0.832611	0.619741	-0.435179	0.00771707
454	0.769498	0.604642	-0.439106	0.00666825
455	0.800562	0.665728	-0.442677	0.0084764
456	0.742843	0.666869	-0.421819	0.0102934
457	0.728771	0.683715	-0.427142	0.00866141
458	0.799103	0.633579	-0.436664	0.0102406
459	0.835338	0.619625	-0.420445	0.0107367
460	0.858831	0.670119	-0.406405	0.0134789
461	0.920286	0.618534	-0.394083	0.0125344
462	0.937231	0.650076	-0.354524	0.0161919
463	0.945255	0.592052	-0.316058	0.0174211
464	0.901211	0.630692	-0.412012	0.012067
465	0.897558	0.635671	-0.397736	0.0107049
466	0.940873	0.631313	-0.370831	0.0123728
467	0.88006	0.561693	-0.401771	0.0137603
468	0.910786	0.586981	-0.371521	0.01189
469	0.85555	0.560323	-0.426423	0.015149
470	0.786276	0.584015	-0.433867	0.0081167
471	0.769558	0.612162	-0.440805	0.00810417
472	0.817726	0.585679	-0.439299	0.00949883
473	0.85871	0.631715	-0.425456	0.0127466
474	0.801318	0.581494	-0.41498	0.00906999
475	0.739017	0.6489	-0.428743	0.00811084
476	0.744636	0.608862	-0.429842	0.00652109
477	0.735751	0.623559	-0.41488	0.0113726
478	0.757576	0.611029	-0.428233	0.00701282
479	0.769858	0.586552	-0.431306	0.00880648
480	0.840843	0.61807	-0.437695	0.00908568
481	0.808675	0.640238	-0.456372	0.0066714
482	0.815137	0.608264	-0.441762	0.00754691
483	0.832676	0.630826	-0.441062	0.00832978
484	0.77141	0.589863	-0.426356	0.00922471
485	0.780097	0.591135	-0.442562	0.00947765
486	0.774113	0.664107	-0.434715	0.00777817
487	0.806874	0.645991	-0.447703	0.00805354
488	0.789654	0.636803	-0.439217	0.00899684
489	0.759678	0.593496	-0.434618	0.00945071
490	0.809564	0.65266	-0.418288	0.0190581
491	0.763989	0.640197	-0.439566	0.00873486
492	0.730592	0.59679	-0.414889	0.0083389
493	0.783402	0.595946	-0.429914	0.00822958
494	0.757818	0.579742	-0.432392	0.0100266
495	0.788642	0.578439	-0.4267	0.0124608
496	0.743879	0.611645	-0.436069	0.00717228
497	0.724936	0.676182	-0.416362	0.0102524
498	0.720045	0.679643	-0.403623	0.0125976
499	0.763199	0.68106	-0.416072	0.012154
500	0.80133	0.658001	-0.423617	0.0112642
