#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         693       -0.52   -0.467359  0.00464343
         694        -0.6    -0.46755  0.00464067
         695       -0.28   -0.467281  0.00464183
         696        -0.2   -0.466897  0.00465102
         697       -0.36   -0.466743  0.00464688
         698        -0.2   -0.466361  0.00465591
         699       -0.36   -0.466209  0.00465173
         700       -0.28   -0.465943  0.00465269
         701       -0.36   -0.465792   0.0046485
         702       -0.28   -0.465527  0.00464941
         703       -0.36   -0.465377  0.00464522
         704       -0.12   -0.464886  0.00466446
         705       -0.44   -0.464851  0.00465797
         706       -0.52   -0.464929  0.00465203
         707       -0.28   -0.464668   0.0046528
         708        -0.6   -0.464859  0.00465015
         709       -0.52   -0.464937  0.00464424
         710        -0.6   -0.465127   0.0046416
         711       -0.44   -0.465091   0.0046352
         712       -0.52   -0.465169  0.00462933
         713       -0.36   -0.465021  0.00462519
         714       -0.28   -0.464762  0.00462597
         715       -0.28   -0.464503  0.00462671
         716       -0.28   -0.464246  0.00462742
         717       -0.44   -0.464212  0.00462109
         718       -0.76   -0.464624  0.00463298
         719       -0.44    -0.46459  0.00462666
         720       -0.36   -0.464444  0.00462251
         721       -0.36     -0.4643  0.00461837
         722       -0.44   -0.464266   0.0046121
         723       -0.44   -0.464232  0.00460584
         724       -0.44   -0.464199   0.0045996
         725        -0.6   -0.464386  0.00459707
         726       -0.36   -0.464242  0.00459298
         727       -0.12   -0.463769  0.00461101
         728       -0.28   -0.463516  0.00461158
         729        -0.2   -0.463155   0.0046194
         730       -0.28   -0.462904  0.00461988
         731       -0.12   -0.462435  0.00463731
         732       -0.44   -0.462404  0.00463108
         733        -0.6   -0.462592  0.00462857
         734        -0.6   -0.462779  0.00462604
         735       -0.44   -0.462748  0.00461985
         736       -0.52   -0.462826  0.00461423
         737       -0.44   -0.462795  0.00460807
         738        -0.6   -0.462981  0.00460558
         739       -0.44    -0.46295  0.00459945
         740        -0.2   -0.462595  0.00460694
         741       -0.44   -0.462564  0.00460083
         742       -0.44   -0.462534  0.00459473
         743       -0.52   -0.462611  0.00458919
         744       -0.44   -0.462581  0.00458313
         745       -0.52   -0.462658  0.00457762
         746       -0.52   -0.462735  0.00457213
         747       -0.36   -0.462597  0.00456808
         748        -0.6   -0.462781  0.00456566
         749       -0.52   -0.462857  0.00456021
         750        -0.6    -0.46304  0.00455779
         751       -0.36   -0.462903  0.00455379
         752        -0.6   -0.463085  0.00455138
         753       -0.52   -0.463161  0.00454596
         754       -0.76   -0.463554  0.00455695
         755       -0.52   -0.463629  0.00455153
         756       -0.52   -0.463704  0.00454612
         757        -0.6   -0.463884  0.00454367
         758       -0.36   -0.463747  0.00453975
         759       -0.44   -0.463715  0.00453387
         760       -0.52   -0.463789  0.00452851
         761       -0.44   -0.463758  0.00452267
         762       -0.36   -0.463622  0.00451878
         763       -0.44   -0.463591  0.00451297
         764       -0.52   -0.463665  0.00450766
         765        -0.6   -0.463843  0.00450529
         766        -0.2   -0.463499  0.00451256
         767       -0.28   -0.463259  0.00451301
         768        -0.6   -0.463438  0.00451065
         769       -0.52   -0.463511  0.00450538
         770       -0.68   -0.463792  0.00450829
         771       -0.52   -0.463865  0.00450304
         772       -0.36   -0.463731  0.00449921
         773       -0.28   -0.463493  0.00449967
         774       -0.52   -0.463566  0.00449445
         775       -0.52   -0.463639  0.00448924
         776        -0.6   -0.463814  0.00448689
         777       -0.44   -0.463784  0.00448122
         778       -0.36    -0.46365  0.00447744
         779       -0.28   -0.463415   0.0044779
         780       -0.52   -0.463487  0.00447275
         781       -0.36   -0.463355  0.00446898
         782       -0.28    -0.46312  0.00446941
         783       -0.28   -0.462886  0.00446982
         784       -0.52   -0.462959  0.00446471
         785       -0.44    -0.46293  0.00445912
         786       -0.44   -0.462901  0.00445354
         787       -0.44   -0.462872  0.00444798
         788       -0.44   -0.462843  0.00444243
         789       -0.52   -0.462915  0.00443739
         790        -0.6   -0.463089  0.00443516
         791        -0.6   -0.463262  0.00443293
         792       -0.52   -0.463333  0.00442791
         793       -0.44   -0.463304  0.00442243
         794       -0.52   -0.463375  0.00441743
         795       -0.52   -0.463447  0.00441245
         796       -0.28   -0.463216  0.00441292
         797       -0.28   -0.462986  0.00441337
         798       -0.28   -0.462757  0.00441379
         799       -0.36   -0.462628  0.00441014
         800       -0.52     -0.4627  0.00440521
         801        -0.6   -0.462871  0.00440305
         802       -0.84   -0.463342  0.00442259
         803       -0.44   -0.463313  0.00441718
         804       -0.76   -0.463682  0.00442707
         805       -0.52   -0.463752  0.00442213
         806       -0.52   -0.463821  0.00441719
         807       -0.68   -0.464089  0.00441983
         808        -0.6   -0.464257  0.00441756
         809       -0.44   -0.464227   0.0044122
         810       -0.44   -0.464198  0.00440686
         811       -0.44   -0.464168  0.00440153
         812       -0.52   -0.464236  0.00439664
         813        -0.6   -0.464403   0.0043944
         814       -0.52   -0.464472  0.00438954
         815       -0.28   -0.464245  0.00438998
         816       -0.44   -0.464216   0.0043847
         817       -0.28    -0.46399  0.00438513
         818       -0.52   -0.464059   0.0043803
         819       -0.44   -0.464029  0.00437505
         820       -0.68   -0.464293  0.00437764
         821       -0.68   -0.464555  0.00438018
         822        -0.6    -0.46472  0.00437795
         823       -0.44    -0.46469  0.00437274
         824       -0.36   -0.464563  0.00436928
         825       -0.44   -0.464533  0.00436408
         826       -0.52     -0.4646  0.00435931
         827       -0.52   -0.464667  0.00435456
         828        -0.6   -0.464831  0.00435237
         829       -0.76   -0.465187  0.00436165
         830       -0.52   -0.465253   0.0043569
         831       -0.52   -0.465319  0.00435215
         832        -0.6   -0.465481  0.00434993
         833        -0.6   -0.465642  0.00434771
         834       -0.52   -0.465707  0.00434298
         835       -0.52   -0.465772  0.00433827
         836       -0.44   -0.465742  0.00433319
         837       -0.44   -0.465711  0.00432812
         838       -0.44    -0.46568  0.00432307
         839       -0.44    -0.46565  0.00431802
         840        -0.6    -0.46581  0.00431584
         841       -0.52   -0.465874  0.00431119
         842       -0.44   -0.465843  0.00430618
         843       -0.44   -0.465813  0.00430118
         844       -0.52   -0.465877  0.00429656
         845       -0.52   -0.465941  0.00429196
         846       -0.44    -0.46591  0.00428699
         847        -0.6   -0.466068  0.00428485
         848        -0.6   -0.466226  0.00428271
         849        -0.6   -0.466384  0.00428056
         850       -0.44   -0.466353  0.00427564
         851       -0.52   -0.466416  0.00427108
         852        -0.2   -0.466103   0.0042775
         853       -0.28   -0.465885  0.00427804
         854       -0.52   -0.465948   0.0042735
         855       -0.36   -0.465825   0.0042703
         856       -0.28   -0.465607  0.00427083
         857       -0.36   -0.465484  0.00426762
         858       -0.52   -0.465548  0.00426312
         859        -0.6   -0.465704  0.00426103
         860       -0.28   -0.465488  0.00426154
         861       -0.44   -0.465459   0.0042567
         862       -0.52   -0.465522  0.00425223
         863       -0.44   -0.465492   0.0042474
         864       -0.44   -0.465463  0.00424259
         865       -0.36   -0.465341  0.00423944
         866       -0.44   -0.465312  0.00423464
         867       -0.44   -0.465283  0.00422986
         868       -0.28   -0.465069  0.00423037
         869       -0.28   -0.464856  0.00423086
         870       -0.36   -0.464736  0.00422771
         871       -0.44   -0.464707  0.00422295
         872       -0.52   -0.464771  0.00421859
         873        -0.6   -0.464926   0.0042166
         874       -0.52   -0.464989  0.00421224
         875       -0.52   -0.465051   0.0042079
         876       -0.68   -0.465297  0.00421024
         877       -0.68   -0.465542  0.00421255
         878       -0.44   -0.465513  0.00420786
         879       -0.36   -0.465392  0.00420478
         880       -0.36   -0.465273  0.00420171
         881       -0.52   -0.465335   0.0041974
         882        -0.6   -0.465488  0.00419542
         883       -0.44   -0.465459  0.00419076
         884        -0.6   -0.465611  0.00418879
         885       -0.44   -0.465582  0.00418415
         886       -0.44   -0.465553  0.00417953
         887       -0.36   -0.465434  0.00417651
         888       -0.36   -0.465315   0.0041735
         889       -0.36   -0.465197  0.00417048
         890       -0.52   -0.465258  0.00416625
         891       -0.52    -0.46532  0.00416203
         892       -0.52   -0.465381  0.00415781
         893       -0.44   -0.465353  0.00415325
         894        -0.6   -0.465503  0.00415134
         895        -0.6   -0.465654  0.00414942
         896       -0.36   -0.465536  0.00414646
         897       -0.12   -0.465151   0.0041597
         898        -0.2   -0.464855  0.00416553
         899       -0.36   -0.464739  0.00416253
         900       -0.52     -0.4648  0.00415836
         901       -0.52   -0.464861  0.00415419
         902        -0.2   -0.464568  0.00415995
         903       -0.12   -0.464186  0.00417281
         904       -0.44   -0.464159  0.00416828
         905       -0.28   -0.463956  0.00416864
         906       -0.52   -0.464018   0.0041645
         907       -0.36   -0.463903  0.00416148
         908       -0.44   -0.463877  0.00415698
         909       -0.52   -0.463938  0.00415287
         910        -0.6   -0.464088    0.004151
         911       -0.52   -0.464149  0.00414689
         912        -0.6   -0.464298  0.00414502
         913       -0.68   -0.464535  0.00414721
         914       -0.44   -0.464508  0.00414276
         915       -0.36   -0.464393   0.0041398
         916       -0.76   -0.464716  0.00414784
         917        -0.6   -0.464864  0.00414594
         918       -0.68   -0.465098  0.00414804
         919       -0.68   -0.465332  0.00415012
