#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         731    0.943205    0.926345  0.00764188
         732    0.941558    0.926366  0.00763147
         733    0.939842    0.926384  0.00762108
         734    0.938062      0.9264  0.00761071
         735    0.936219    0.926414  0.00760037
         736    0.934315    0.926424  0.00759005
         737    0.932354    0.926432  0.00757975
         738    0.930338    0.926438  0.00756949
         739     0.92827     0.92644  0.00755924
         740    0.926154     0.92644  0.00754903
         741    0.923992    0.926436  0.00753884
         742    0.921786     0.92643  0.00752868
         743    0.919542    0.926421  0.00751856
         744    0.917263    0.926409  0.00750846
         745    0.914952    0.926393   0.0074984
         746    0.912612    0.926375  0.00748837
         747    0.910248    0.926353  0.00747838
         748    0.907864    0.926328  0.00746842
         749    0.905465    0.926301   0.0074585
         750    0.903055     0.92627  0.00744862
         751    0.900638    0.926235  0.00743878
         752    0.898218    0.926198  0.00742898
         753      0.8958    0.926158  0.00741922
         754    0.893391    0.926114  0.00740951
         755    0.890995    0.926068  0.00739984
         756    0.888615    0.926018  0.00739022
         757    0.886256    0.925966  0.00738065
         758    0.883923     0.92591  0.00737112
         759     0.88162    0.925852  0.00736164
         760    0.879352    0.925791   0.0073522
         761    0.877124    0.925727  0.00734282
         762    0.874941     0.92566  0.00733349
         763    0.872807    0.925591   0.0073242
         764    0.870726    0.925519  0.00731497
         765      0.8687    0.925445  0.00730578
         766    0.866735    0.925368  0.00729665
         767    0.864833    0.925289  0.00728756
         768    0.862996    0.925208  0.00727852
         769    0.861228    0.925125  0.00726954
         770    0.859532     0.92504  0.00726059
         771    0.857912    0.924953   0.0072517
         772    0.856368    0.924864  0.00724285
         773    0.854904    0.924773  0.00723404
         774    0.853519    0.924681  0.00722528
         775    0.852216    0.924588  0.00721657
         776    0.850996    0.924493  0.00720789
         777     0.84986    0.924397  0.00719925
         778    0.848807      0.9243  0.00719065
         779    0.847839    0.924202  0.00718209
         780    0.846956    0.924103  0.00717357
         781    0.846156    0.924003  0.00716508
         782    0.845439    0.923902  0.00715662
         783    0.844805    0.923801  0.00714819
         784    0.844253      0.9237   0.0071398
         785     0.84378    0.923598  0.00713143
         786    0.843386    0.923496  0.00712308
         787     0.84307    0.923394  0.00711477
         788     0.84283    0.923292  0.00710647
         789    0.842665    0.923189   0.0070982
         790    0.842574    0.923087  0.00708995
         791    0.842556    0.922985  0.00708171
         792    0.842609    0.922884   0.0070735
         793    0.842729    0.922783   0.0070653
         794    0.842915    0.922682  0.00705712
         795    0.843164    0.922582  0.00704895
         796    0.843476    0.922483   0.0070408
         797    0.843848    0.922384  0.00703265
         798    0.844278    0.922286  0.00702452
         799    0.844765    0.922189   0.0070164
         800    0.845309    0.922093  0.00700829
         801    0.845907    0.921998  0.00700018
         802    0.846558    0.921904  0.00699209
         803    0.847263    0.921811    0.006984
         804    0.848017    0.921719  0.00697591
         805    0.848822    0.921629  0.00696784
         806    0.849675     0.92154  0.00695976
         807    0.850573    0.921452  0.00695169
         808    0.851517    0.921365  0.00694363
         809    0.852503     0.92128  0.00693557
         810    0.853531    0.921196  0.00692751
         811    0.854599    0.921114  0.00691946
         812    0.855704    0.921034   0.0069114
         813    0.856844    0.920955  0.00690335
         814    0.858018    0.920877   0.0068953
         815    0.859222    0.920802  0.00688726
         816    0.860454    0.920728  0.00687922
         817    0.861713    0.920655  0.00687118
         818    0.862994    0.920585  0.00686314
         819    0.864295    0.920516   0.0068551
         820     0.86561    0.920449  0.00684707
         821    0.866938    0.920384  0.00683904
         822    0.868275    0.920321  0.00683101
         823    0.869615    0.920259  0.00682299
         824    0.870953    0.920199  0.00681497
         825    0.872287    0.920141  0.00680696
         826    0.873612    0.920085  0.00679895
         827    0.874921     0.92003  0.00679095
         828     0.87621    0.919977  0.00678295
         829    0.877474    0.919926  0.00677497
         830    0.878711    0.919876  0.00676698
         831    0.879915    0.919828  0.00675901
         832    0.881082    0.919782  0.00675105
         833    0.882207    0.919737   0.0067431
         834    0.883286    0.919693  0.00673515
         835    0.884315    0.919651  0.00672722
         836     0.88529    0.919609   0.0067193
         837    0.886206     0.91957  0.00671139
         838    0.887063    0.919531  0.00670349
         839    0.887855    0.919493  0.00669561
         840    0.888583    0.919456  0.00668774
         841    0.889243     0.91942  0.00667988
         842    0.889832    0.919385  0.00667204
         843    0.890349    0.919351  0.00666422
         844    0.890792    0.919317  0.00665641
         845    0.891161    0.919284  0.00664861
         846    0.891454    0.919251  0.00664083
         847    0.891672    0.919218  0.00663307
         848    0.891815    0.919186  0.00662533
         849    0.891882    0.919154   0.0066176
         850    0.891874    0.919122   0.0066099
         851    0.891793    0.919089  0.00660221
         852    0.891637    0.919057  0.00659454
         853     0.89141    0.919025  0.00658689
         854    0.891112    0.918992  0.00657925
         855    0.890746    0.918959  0.00657164
         856    0.890313    0.918926  0.00656405
         857    0.889817    0.918892  0.00655648
         858    0.889258    0.918857  0.00654893
         859     0.88864    0.918822   0.0065414
         860    0.887966    0.918786  0.00653389
         861    0.887238    0.918749   0.0065264
         862     0.88646    0.918712  0.00651894
         863    0.885634    0.918674   0.0065115
         864    0.884763    0.918634  0.00650408
         865    0.883851    0.918594  0.00649669
         866    0.882902    0.918553  0.00648932
         867    0.881918    0.918511  0.00648197
         868    0.880903    0.918467  0.00647465
         869    0.879859    0.918423  0.00646735
         870    0.878791    0.918377  0.00646007
         871    0.877702    0.918331  0.00645283
         872    0.876595    0.918283   0.0064456
         873    0.875476    0.918234  0.00643841
         874    0.874347    0.918184  0.00643124
         875     0.87321    0.918132  0.00642409
         876    0.872071     0.91808  0.00641697
         877    0.870931    0.918026  0.00640988
         878    0.869794    0.917971  0.00640282
         879    0.868663    0.917915  0.00639578
         880    0.867541    0.917858  0.00638877
         881     0.86643    0.917799  0.00638178
         882    0.865333     0.91774  0.00637482
         883    0.864253    0.917679  0.00636789
         884    0.863192    0.917617  0.00636099
         885    0.862152    0.917555  0.00635411
         886    0.861136    0.917491  0.00634725
         887    0.860145    0.917426  0.00634043
         888    0.859181    0.917361  0.00633363
         889    0.858246    0.917294  0.00632685
         890     0.85734    0.917227   0.0063201
         891    0.856466    0.917159  0.00631338
         892    0.855625     0.91709  0.00630667
         893    0.854817     0.91702      0.0063
         894    0.854044     0.91695  0.00629334
         895    0.853305    0.916879  0.00628672
         896    0.852602    0.916807  0.00628011
         897    0.851935    0.916734  0.00627352
         898    0.851303    0.916662  0.00626696
         899    0.850705    0.916588  0.00626042
         900    0.850141    0.916514   0.0062539
         901    0.849611     0.91644   0.0062474
         902    0.849114    0.916366  0.00624092
         903    0.848647    0.916291  0.00623446
         904     0.84821    0.916215  0.00622801
         905    0.847801     0.91614  0.00622159
         906    0.847419    0.916064  0.00621519
         907    0.847061    0.915988   0.0062088
         908    0.846725    0.915911  0.00620243
         909    0.846412    0.915835  0.00619608
         910    0.846118    0.915758  0.00618974
         911    0.845839    0.915682  0.00618342
         912    0.845575    0.915605  0.00617712
         913    0.845322    0.915528  0.00617084
         914    0.845078    0.915451  0.00616457
         915    0.844839    0.915374  0.00615831
         916    0.844603    0.915296  0.00615207
         917    0.844368    0.915219  0.00614585
         918    0.844133    0.915141  0.00613964
         919    0.843894    0.915064  0.00613345
